,PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
484,101150,Lou Williams,Hawks,Guard,6-2,175,USA,1986-10-27T00:00:00,16,45,1123,24.1,13.9,2.2,3.4,0.8,0.2,,$5000000
485,1630172,Patrick Williams,Bulls,Forward,6-7,215,USA,2001-08-26T00:00:00,1,4,88,27.3,9.2,4.5,1.3,0.8,0.6,,$7422000
486,1630533,Ziaire Williams,Grizzlies,Forward,6-9,185,USA,2001-09-12T00:00:00,0,10,62,21.7,8.1,2.1,1.0,0.6,0.2,MAY 03 2022,$4373160
487,1629057,Robert Williams III,Celtics,Center-Forward,6-9,237,USA,1997-10-17T00:00:00,3,27,174,19.9,7.2,6.6,1.4,0.7,1.7,MAY 03 2022,
488,1629627,Zion Williamson,Pelicans,Forward,6-6,284,USA,2000-07-06T00:00:00,2,1,85,31.7,25.7,7.0,3.2,0.9,0.6,,$10733400
489,1629685,Dylan Windler,Cavaliers,Guard-Forward,6-6,196,USA,1996-09-22T00:00:00,1,26,81,12.0,3.3,2.4,0.8,0.4,0.2,,$2239200
490,1626159,Justise Winslow,Trail Blazers,Forward-Guard,6-6,222,USA,1996-03-26T00:00:00,6,10,315,25.8,8.4,5.1,2.5,0.9,0.4,,$3902439
491,1630216,Cassius Winston,Wizards,Guard,6-1,185,USA,1998-02-28T00:00:00,1,53,29,4.7,1.9,0.3,0.7,0.1,0.0,,
492,1630164,James Wiseman,Warriors,Center,7-0,240,USA,2001-03-31T00:00:00,1,2,39,21.4,11.5,5.8,0.7,0.3,0.9,MAY 03 2022,$9166800
493,1626174,Christian Wood,Rockets,Forward,6-9,214,USA,1995-09-27T00:00:00,5,Undrafted,222,23.6,14.2,7.3,1.3,0.6,0.9,,$13666667
494,1630218,Robert Woodard II,Spurs,Forward,6-6,235,USA,1999-09-22T00:00:00,1,40,25,3.5,1.1,1.1,0.2,0.0,0.2,,$1517981
495,1626153,Delon Wright,Hawks,Guard,6-5,185,USA,1992-04-26T00:00:00,6,20,411,20.9,7.2,3.2,3.0,1.2,0.4,,$8526316
496,1630589,Moses Wright,Mavericks,Forward,6-8,226,USA,1998-12-23T00:00:00,0,Undrafted,4,3.7,1.3,0.8,0.5,0.0,0.3,MAY 04 2022,
497,1630593,McKinley Wright IV,Timberwolves,Guard,5-11,192,USA,1998-10-25T00:00:00,0,Undrafted,5,3.8,1.0,0.0,0.6,0.0,0.0,,
498,1628221,Gabe York,Pacers,Guard,6-3,190,USA,1993-08-02T00:00:00,0,Undrafted,2,10.7,4.0,1.0,2.0,1.0,0.5,,
499,201152,Thaddeus Young,Raptors,Forward,6-8,235,USA,1988-06-21T00:00:00,14,12,1085,29.3,12.8,5.8,1.8,1.4,0.4,,$14190000
500,1629027,Trae Young,Hawks,Guard,6-1,164,USA,1998-09-19T00:00:00,3,5,280,33.6,25.3,3.9,9.1,0.9,0.2,,$8326471
501,1630209,Omer Yurtseven,Heat,Center,6-11,275,Turkey,1998-06-19T00:00:00,0,Undrafted,56,12.6,5.3,5.3,0.9,0.3,0.4,MAY 04 2022,$1489065
502,1627826,Ivica Zubac,Clippers,Center,7-0,240,Croatia,1997-03-18T00:00:00,5,32,360,19.0,8.3,6.5,1.1,0.3,0.8,,$7518518
